Time,GPS_PosAccuracy
504.1,1.51999998092651
504.2,1.52503597736359
504.3,1.52720725536346
504.4,1.51999998092651
504.5,1.51999998092651
504.6,1.51999998092651
504.7,1.51999998092651
504.8,1.51999998092651
504.9,1.51999998092651
505,1.51999998092651
505.1,1.51999998092651
505.2,1.51496398448944
505.3,1.50999999046326
505.4,1.50999999046326
505.5,1.50999999046326
505.6,1.50999999046326
505.7,1.50999999046326
505.8,1.50999999046326
505.9,1.50999999046326
506,1.50999999046326
506.1,1.50999999046326
506.2,1.50999999046326
506.3,1.50999999046326
506.4,1.50999999046326
506.5,1.50999999046326
506.6,1.5027027130127
506.7,1.5
506.8,1.5
506.9,1.5
507,1.5
507.1,1.5
507.2,1.5
507.3,1.5
507.4,1.5
507.5,1.5
507.6,1.5
507.7,1.49496400356293
507.8,1.49000000953674
507.9,1.49000000953674
508,1.49000000953674
508.1,1.49000000953674
508.2,1.49000000953674
508.3,1.49000000953674
508.4,1.49000000953674
508.5,1.49000000953674
508.6,1.49000000953674
508.7,1.49000000953674
508.8,1.49285709857941
508.9,1.5
509,1.5
509.1,1.5
509.2,1.5
509.3,1.5
509.4,1.5
509.5,1.5
509.6,1.5
509.7,1.49492752552032
509.8,1.49000000953674
509.9,1.49000000953674
510,1.49000000953674
510.1,1.49000000953674
510.2,1.49000000953674
510.3,1.49000000953674
510.4,1.49000000953674
510.5,1.49000000953674
510.6,1.49000000953674
510.7,1.49000000953674
510.8,1.48714280128479
510.9,1.48000001907349
511,1.48000001907349
511.1,1.48000001907349
511.2,1.48000001907349
511.3,1.48000001907349
511.4,1.48000001907349
511.5,1.48000001907349
511.6,1.48000001907349
511.7,1.48000001907349
511.8,1.47714281082153
511.9,1.47000002861023
512,1.47000002861023
512.1,1.47000002861023
512.2,1.47000002861023
512.3,1.47000002861023
512.4,1.47000002861023
512.5,1.47000002861023
512.6,1.47000002861023
512.7,1.47000002861023
512.8,1.47000002861023
512.9,1.47000002861023
513,1.47000002861023
513.1,1.47000002861023
513.2,1.47000002861023
513.3,1.46714282035828
513.4,1.46144926548004
513.5,1.46869564056396
513.6,1.47000002861023
513.7,1.47000002861023
513.8,1.46714282035828
513.9,1.46000003814697
514,1.46000003814697
514.1,1.46000003814697
514.2,1.46000003814697
514.3,1.46000003814697
514.4,1.46000003814697
514.5,1.46000003814697
514.6,1.45267856121063
514.7,1.45000004768372
514.8,1.45000004768372
514.9,1.45000004768372
515,1.45000004768372
515.1,1.45000004768372
515.2,1.44492757320404
515.3,1.44000005722046
515.4,1.44000005722046
515.5,1.44000005722046
515.6,1.44000005722046
515.7,1.44000005722046
515.8,1.44000005722046
515.9,1.44000005722046
516,1.44000005722046
516.1,1.44000005722046
516.2,1.43492758274078
516.3,1.42999994754791
516.4,1.42999994754791
516.5,1.42999994754791
516.6,1.42999994754791
516.7,1.42999994754791
516.8,1.42999994754791
516.9,1.42855072021484
517,1.42130434513092
517.1,1.41999995708466
517.2,1.41999995708466
517.3,1.41999995708466
517.4,1.41999995708466
517.5,1.41999995708466
517.6,1.41999995708466
517.7,1.41999995708466
517.8,1.41999995708466
517.9,1.41999995708466
518,1.41999995708466
518.1,1.41999995708466
518.2,1.41999995708466
518.3,1.41999995708466
518.4,1.41999995708466
518.5,1.41999995708466
518.6,1.41999995708466
518.7,1.41999995708466
518.8,1.41714286804199
518.9,1.4099999666214
519,1.4099999666214
519.1,1.4099999666214
519.2,1.4099999666214
519.3,1.4099999666214
519.4,1.41145980358124
519.5,1.41875910758972
519.6,1.41999995708466
519.7,1.41999995708466
519.8,1.41999995708466
519.9,1.41999995708466
520,1.41999995708466
520.1,1.41999995708466
520.2,1.41999995708466
520.3,1.41999995708466
520.4,1.41999995708466
520.5,1.41999995708466
520.6,1.41999995708466
520.7,1.41999995708466
520.8,1.41999995708466
520.9,1.41999995708466
521,1.41999995708466
521.1,1.41999995708466
521.2,1.41999995708466
521.3,1.41999995708466
521.4,1.41999995708466
521.5,1.41999995708466
521.6,1.41999995708466
521.7,1.41999995708466
521.8,1.41707968711853
521.9,1.4099999666214
522,1.4099999666214
522.1,1.4099999666214
522.2,1.4099999666214
522.3,1.4099999666214
522.4,1.4099999666214
522.5,1.4099999666214
522.6,1.4099999666214
522.7,1.41510951519012
522.8,1.41999995708466
522.9,1.41999995708466
523,1.41999995708466
523.1,1.41999995708466
523.2,1.41999995708466
523.3,1.41999995708466
523.4,1.41999995708466
523.5,1.41999995708466
523.6,1.41999995708466
523.7,1.41999995708466
523.8,1.41707968711853
523.9,1.4099999666214
524,1.4099999666214
524.1,1.4099999666214
524.2,1.4099999666214
524.3,1.4099999666214
524.4,1.4099999666214
524.5,1.4099999666214
524.6,1.4099999666214
524.7,1.4099999666214
524.8,1.4099999666214
524.9,1.40854012966156
525,1.40124082565308
525.1,1.39999997615814
525.2,1.39999997615814
525.3,1.39999997615814
525.4,1.39999997615814
525.5,1.39999997615814
525.6,1.39999997615814
525.7,1.39999997615814
525.8,1.39999997615814
525.9,1.39999997615814
526,1.39999997615814
526.1,1.39999997615814
526.2,1.39999997615814
526.3,1.39999997615814
526.4,1.39999997615814
526.5,1.39999997615814
526.6,1.39999997615814
526.7,1.39999997615814
526.8,1.39999997615814
526.9,1.39999997615814
527,1.39999997615814
527.1,1.39999997615814
527.2,1.39999997615814
527.3,1.39999997615814
527.4,1.39999997615814
527.5,1.39999997615814
527.6,1.39999997615814
527.7,1.39999997615814
527.8,1.39999997615814
527.9,1.39999997615814
528,1.39999997615814
528.1,1.39999997615814
528.2,1.39999997615814
528.3,1.39999997615814
528.4,1.39999997615814
528.5,1.39999997615814
528.6,1.39999997615814
528.7,1.39999997615814
528.8,1.40292036533356
528.9,1.4099999666214
529,1.4099999666214
529.1,1.4099999666214
529.2,1.4099999666214
529.3,1.41292035579681
529.4,1.41999995708466
529.5,1.41999995708466
529.6,1.41999995708466
529.7,1.42514705657959
529.8,1.42999994754791
529.9,1.42999994754791
530,1.42999994754791
530.1,1.42999994754791
530.2,1.42999994754791
530.3,1.42999994754791
530.4,1.42999994754791
530.5,1.42999994754791
530.6,1.43736839294434
530.7,1.44000005722046
530.8,1.44000005722046
530.9,1.43852937221527
531,1.43117642402649
531.1,1.42999994754791
531.2,1.42999994754791
531.3,1.42999994754791
531.4,1.42999994754791
531.5,1.42999994754791
531.6,1.42999994754791
531.7,1.42485296726227
531.8,1.41999995708466
531.9,1.41999995708466
532,1.41999995708466
532.1,1.41999995708466
532.2,1.41485297679901
532.3,1.4099999666214
532.4,1.4099999666214
532.5,1.4099999666214
532.6,1.4099999666214
532.7,1.4099999666214
532.8,1.4099999666214
532.9,1.4099999666214
533,1.4099999666214
533.1,1.4099999666214
533.2,1.4099999666214
533.3,1.4099999666214
533.4,1.4099999666214
533.5,1.4099999666214
533.6,1.40263152122498
533.7,1.39999997615814
533.8,1.39999997615814
533.9,1.39999997615814
534,1.39999997615814
534.1,1.39999997615814
534.2,1.39999997615814
534.3,1.39999997615814
534.4,1.39999997615814
534.5,1.39999997615814
534.6,1.39999997615814
534.7,1.39999997615814
534.8,1.39999997615814
534.9,1.39999997615814
535,1.39999997615814
535.1,1.39999997615814
535.2,1.39999997615814
535.3,1.39999997615814
535.4,1.39999997615814
535.5,1.39999997615814
535.6,1.39999997615814
535.7,1.40514707565308
535.8,1.4099999666214
535.9,1.4099999666214
536,1.4099999666214
536.1,1.4099999666214
536.2,1.4099999666214
536.3,1.41298246383667
536.4,1.41999995708466
536.5,1.41999995708466
536.6,1.41999995708466
536.7,1.41999995708466
536.8,1.41999995708466
536.9,1.41999995708466
537,1.41999995708466
537.1,1.41999995708466
537.2,1.42514705657959
537.3,1.42999994754791
537.4,1.42999994754791
537.5,1.42999994754791
537.6,1.43736839294434
537.7,1.44000005722046
537.8,1.44000005722046
537.9,1.44000005722046
538,1.44000005722046
538.1,1.44736838340759
538.2,1.45000004768372
538.3,1.45000004768372
538.4,1.45147061347961
538.5,1.4588235616684
538.6,1.46000003814697
538.7,1.46514701843262
538.8,1.47000002861023
538.9,1.47147059440613
539,1.47882354259491
539.1,1.48000001907349
539.2,1.48514699935913
539.3,1.49000000953674
539.4,1.49147057533264
539.5,1.49882352352142
