Time,GPS_PosAccuracy
27.3,2.20145463943481
27.4,2.18799996376038
27.5,2.17199993133545
27.6,2.1551079750061
27.7,2.14071941375732
27.8,2.13144135475159
27.9,2.12395691871643
28,2.11189198493958
28.1,2.09999990463257
28.2,2.09999990463257
28.3,2.09144139289856
28.4,2.07791376113892
28.5,2.06594586372375
28.6,2.05755400657654
28.7,2.05035972595215
28.8,2.04144144058228
28.9,2.03395676612854
29,2.02594590187073
29.1,2.01755404472351
29.2,2.01035976409912
29.3,2.00144147872925
29.4,1.99395680427551
29.5,1.9859459400177
29.6,1.97755396366119
29.7,1.9703596830368
29.8,1.97000002861023
29.9,1.96395683288574
30,1.95594596862793
30.1,1.95000004768372
30.2,1.95000004768372
30.3,1.94144141674042
30.4,1.93395686149597
30.5,1.92594599723816
30.6,1.91755390167236
30.7,1.91035974025726
30.8,1.9099999666214
30.9,1.9039568901062
31,1.89999997615814
31.1,1.89755392074585
31.2,1.89035975933075
31.3,1.88144147396088
31.4,1.87999999523163
31.5,1.87594592571259
31.6,1.86755394935608
31.7,1.86035966873169
31.8,1.86000001430511
31.9,1.85395681858063
32,1.84594595432281
32.1,1.8400000333786
32.2,1.8400000333786
32.3,1.8314414024353
32.4,1.83000004291534
32.5,1.8259459733963
32.6,1.82000005245209
32.7,1.82000005245209
32.8,1.81144142150879
32.9,1.80999994277954
33,1.80594599246979
33.1,1.79999995231628
33.2,1.79999995231628
33.3,1.79144144058228
33.4,1.78395688533783
33.5,1.77999997138977
33.6,1.77755391597748
33.7,1.77035975456238
33.8,1.7614414691925
33.9,1.75395679473877
34,1.74594593048096
34.1,1.74000000953674
34.2,1.74000000953674
34.3,1.73144149780273
34.4,1.73000001907349
34.5,1.73000001907349
34.6,1.72755396366119
34.7,1.7203596830368
34.8,1.72000002861023
34.9,1.72000002861023
35,1.72000002861023
35.1,1.72000002861023
35.2,1.72000002861023
35.3,1.71144139766693
35.4,1.71000003814697
35.5,1.71000003814697
35.6,1.71000003814697
35.7,1.71000003814697
35.8,1.71000003814697
35.9,1.70395684242249
36,1.70000004768372
36.1,1.69755399227142
36.2,1.69035971164703
36.3,1.69000005722046
36.4,1.69000005722046
36.5,1.68594598770142
36.6,1.67999994754791
36.7,1.67999994754791
36.8,1.67999994754791
36.9,1.67999994754791
37,1.67999994754791
37.1,1.67755401134491
37.2,1.67035973072052
37.3,1.66999995708466
37.4,1.66999995708466
37.5,1.66594588756561
37.6,1.6599999666214
37.7,1.6599999666214
37.8,1.65144145488739
37.9,1.64999997615814
38,1.64999997615814
38.1,1.647536277771
38.2,1.64028990268707
38.3,1.63999998569489
38.4,1.63999998569489
38.5,1.63999998569489
38.6,1.63999998569489
38.7,1.63999998569489
38.8,1.6314285993576
38.9,1.62999999523163
39,1.62999999523163
39.1,1.62999999523163
39.2,1.62999999523163
39.3,1.62999999523163
39.4,1.62391304969788
39.5,1.62000000476837
39.6,1.62000000476837
39.7,1.62000000476837
39.8,1.62000000476837
39.9,1.62000000476837
40,1.61589288711548
40.1,1.61000001430511
40.2,1.61000001430511
40.3,1.61000001430511
40.4,1.60391306877136
40.5,1.60000002384186
40.6,1.60000002384186
40.7,1.60000002384186
40.8,1.60000002384186
40.9,1.60000002384186
41,1.60000002384186
41.1,1.60000002384186
41.2,1.60000002384186
41.3,1.60000002384186
41.4,1.60000002384186
41.5,1.60000002384186
41.6,1.60000002384186
41.7,1.60000002384186
41.8,1.60000002384186
41.9,1.60000002384186
42,1.60000002384186
42.1,1.60000002384186
42.2,1.60000002384186
42.3,1.60000002384186
42.4,1.60000002384186
42.5,1.60000002384186
42.6,1.60000002384186
42.7,1.60000002384186
42.8,1.60000002384186
42.9,1.60000002384186
43,1.60000002384186
43.1,1.60000002384186
43.2,1.60000002384186
43.3,1.60857141017914
43.4,1.61000001430511
43.5,1.61000001430511
43.6,1.61000001430511
43.7,1.61000001430511
43.8,1.61000001430511
43.9,1.60391306877136
44,1.60000002384186
44.1,1.60000002384186
44.2,1.60000002384186
44.3,1.59142851829529
44.4,1.5900000333786
44.5,1.58589291572571
44.6,1.58000004291534
44.7,1.58000004291534
44.8,1.58000004291534
44.9,1.58000004291534
45,1.58000004291534
45.1,1.57753622531891
45.2,1.57028985023499
45.3,1.57000005245209
45.4,1.57000005245209
45.5,1.57000005245209
45.6,1.57000005245209
45.7,1.57000005245209
45.8,1.57000005245209
45.9,1.57000005245209
46,1.5658928155899
46.1,1.55999994277954
46.2,1.55999994277954
46.3,1.55999994277954
46.4,1.55999994277954
46.5,1.55999994277954
46.6,1.5575362443924
46.7,1.55028986930847
46.8,1.54999995231628
46.9,1.54999995231628
47,1.54999995231628
47.1,1.54999995231628
47.2,1.54999995231628
47.3,1.54999995231628
47.4,1.54999995231628
47.5,1.54999995231628
47.6,1.54999995231628
47.7,1.54999995231628
47.8,1.54999995231628
47.9,1.54999995231628
48,1.54999995231628
48.1,1.54999995231628
48.2,1.54999995231628
48.3,1.54999995231628
48.4,1.54999995231628
48.5,1.54999995231628
48.6,1.54999995231628
48.7,1.54999995231628
48.8,1.54999995231628
48.9,1.54999995231628
49,1.54999995231628
49.1,1.54999995231628
49.2,1.54999995231628
49.3,1.54999995231628
49.4,1.54999995231628
49.5,1.54999995231628
49.6,1.54751825332642
49.7,1.54021894931793
49.8,1.53999996185303
49.9,1.53999996185303
50,1.53999996185303
50.1,1.53999996185303
50.2,1.53999996185303
50.3,1.53141593933105
50.4,1.52999997138977
50.5,1.52999997138977
50.6,1.52999997138977
50.7,1.52999997138977
50.8,1.5214159488678
50.9,1.51999998092651
51,1.51999998092651
51.1,1.51999998092651
51.2,1.51999998092651
51.3,1.51999998092651
51.4,1.51386857032776
51.5,1.50999999046326
51.6,1.50999999046326
51.7,1.50999999046326
51.8,1.50999999046326
51.9,1.5038685798645
52,1.5
52.1,1.5
52.2,1.5
52.3,1.5
52.4,1.5
52.5,1.49584066867828
52.6,1.49000000953674
52.7,1.49000000953674
52.8,1.49000000953674
52.9,1.48386859893799
53,1.48000001907349
53.1,1.48000001907349
53.2,1.48000001907349
53.3,1.47141587734222
53.4,1.47000002861023
53.5,1.47000002861023
53.6,1.47000002861023
53.7,1.47000002861023
53.8,1.46141588687897
53.9,1.46000003814697
54,1.46000003814697
54.1,1.46000003814697
54.2,1.46000003814697
54.3,1.46000003814697
54.4,1.46000003814697
54.5,1.46000003814697
54.6,1.46000003814697
54.7,1.46000003814697
54.8,1.46000003814697
54.9,1.46000003814697
55,1.46000003814697
55.1,1.46000003814697
55.2,1.46000003814697
55.3,1.46000003814697
55.4,1.46000003814697
55.5,1.46000003814697
55.6,1.45751821994781
55.7,1.45021903514862
55.8,1.45000004768372
55.9,1.45000004768372
56,1.45000004768372
56.1,1.45000004768372
56.2,1.45000004768372
56.3,1.45000004768372
56.4,1.45000004768372
56.5,1.45000004768372
56.6,1.45000004768372
56.7,1.45000004768372
56.8,1.45000004768372
56.9,1.44386863708496
57,1.44000005722046
57.1,1.44000005722046
57.2,1.44000005722046
57.3,1.44000005722046
57.4,1.44000005722046
57.5,1.44000005722046
57.6,1.44000005722046
57.7,1.44000005722046
57.8,1.44000005722046
57.9,1.44000005722046
58,1.44000005722046
58.1,1.44000005722046
58.2,1.44000005722046
58.3,1.44000005722046
58.4,1.44000005722046
58.5,1.43584072589874
58.6,1.42999994754791
58.7,1.42999994754791
58.8,1.42999994754791
58.9,1.42999994754791
59,1.42999994754791
59.1,1.42999994754791
59.2,1.42999994754791
59.3,1.42999994754791
59.4,1.42999994754791
59.5,1.42999994754791
59.6,1.42750000953674
59.7,1.42014706134796
59.8,1.41999995708466
59.9,1.41999995708466
60,1.41999995708466
60.1,1.41999995708466
60.2,1.41999995708466
60.3,1.41999995708466
60.4,1.41999995708466
60.5,1.41999995708466
60.6,1.41999995708466
60.7,1.41999995708466
60.8,1.41999995708466
60.9,1.41999995708466
61,1.41999995708466
61.1,1.41999995708466
61.2,1.41999995708466
61.3,1.41999995708466
61.4,1.41999995708466
61.5,1.42421054840088
61.6,1.42999994754791
61.7,1.42999994754791
61.8,1.42999994754791
61.9,1.42999994754791
62,1.42999994754791
62.1,1.42999994754791
62.2,1.42999994754791
62.3,1.42999994754791
62.4,1.42999994754791
62.5,1.42999994754791
62.6,1.43250000476837
62.7,1.43985295295715
62.8,1.44000005722046
62.9,1.44000005722046
63,1.44000005722046
63.1,1.44000005722046
63.2,1.44000005722046
63.3,1.44000005722046
63.4,1.44000005722046
63.5,1.44000005722046
63.6,1.44000005722046
63.7,1.44000005722046
63.8,1.44000005722046
63.9,1.44000005722046
64,1.44000005722046
64.1,1.44000005722046
64.2,1.44000005722046
64.3,1.44000005722046
64.4,1.44000005722046
64.5,1.44000005722046
64.6,1.44000005722046
64.7,1.44000005722046
64.8,1.44859647750854
64.9,1.45000004768372
65,1.45000004768372
65.1,1.45000004768372
65.2,1.45000004768372
65.3,1.45000004768372
65.4,1.45617651939392
65.5,1.46000003814697
65.6,1.46000003814697
65.7,1.46000003814697
65.8,1.46000003814697
65.9,1.46000003814697
66,1.46000003814697
66.1,1.46000003814697
66.2,1.46000003814697
66.3,1.46000003814697
66.4,1.46000003814697
66.5,1.46000003814697
66.6,1.46000003814697
66.7,1.46000003814697
66.8,1.46859645843506
66.9,1.47000002861023
67,1.47000002861023
67.1,1.47000002861023
67.2,1.47000002861023
67.3,1.46140348911285
67.4,1.46000003814697
67.5,1.46000003814697
67.6,1.46000003814697
67.7,1.46000003814697
67.8,1.4514034986496
67.9,1.45000004768372
68,1.45421051979065
68.1,1.46000003814697
68.2,1.46000003814697
68.3,1.46000003814697
68.4,1.46000003814697
68.5,1.46000003814697
68.6,1.46000003814697
68.7,1.46000003814697
68.8,1.46000003814697
68.9,1.46000003814697
69,1.46000003814697
69.1,1.45749998092651
69.2,1.45014703273773
69.3,1.45000004768372
69.4,1.45000004768372
69.5,1.45000004768372
69.6,1.45000004768372
69.7,1.45000004768372
69.8,1.45000004768372
69.9,1.45000004768372
70,1.45000004768372
70.1,1.44748151302338
70.2,1.44007408618927
70.3,1.44000005722046
70.4,1.44000005722046
70.5,1.44000005722046
70.6,1.44000005722046
70.7,1.44000005722046
70.8,1.44000005722046
70.9,1.43377780914307
71,1.42999994754791
71.1,1.42999994754791
71.2,1.42999994754791
71.3,1.42999994754791
71.4,1.42999994754791
71.5,1.42999994754791
71.6,1.42999994754791
71.7,1.42999994754791
71.8,1.42999994754791
71.9,1.42999994754791
72,1.42999994754791
72.1,1.42999994754791
72.2,1.42999994754791
72.3,1.42999994754791
72.4,1.43622219562531
72.5,1.44000005722046
72.6,1.44000005722046
72.7,1.44000005722046
72.8,1.44000005722046
72.9,1.44000005722046
73,1.44000005722046
73.1,1.44000005722046
73.2,1.44000005722046
73.3,1.44000005722046
73.4,1.44000005722046
73.5,1.44000005722046
73.6,1.43748152256012
73.7,1.43007409572601
73.8,1.42999994754791
73.9,1.42999994754791
74,1.42999994754791
74.1,1.42999994754791
74.2,1.42999994754791
74.3,1.42999994754791
74.4,1.42377781867981
74.5,1.41999995708466
74.6,1.41999995708466
74.7,1.41999995708466
74.8,1.41999995708466
74.9,1.42622220516205
75,1.42999994754791
75.1,1.42999994754791
75.2,1.42999994754791
75.3,1.42999994754791
75.4,1.42999994754791
75.5,1.42999994754791
75.6,1.42999994754791
75.7,1.42999994754791
75.8,1.42999994754791
75.9,1.42999994754791
76,1.43426084518433
76.1,1.44000005722046
76.2,1.44000005722046
76.3,1.44000005722046
76.4,1.44000005722046
76.5,1.44000005722046
76.6,1.44000005722046
76.7,1.44000005722046
76.8,1.44000005722046
76.9,1.44000005722046
77,1.44000005722046
77.1,1.44000005722046
77.2,1.44000005722046
77.3,1.44000005722046
77.4,1.44000005722046
77.5,1.44000005722046
77.6,1.44251847267151
77.7,1.44992589950562
77.8,1.45000004768372
77.9,1.45000004768372
78,1.45000004768372
78.1,1.45000004768372
78.2,1.45000004768372
78.3,1.45860874652863
78.4,1.46000003814697
78.5,1.46000003814697
78.6,1.46000003814697
78.7,1.46000003814697
78.8,1.46000003814697
78.9,1.46000003814697
79,1.46000003814697
79.1,1.46000003814697
79.2,1.46000003814697
79.3,1.46000003814697
79.4,1.46000003814697
79.5,1.46000003814697
79.6,1.46000003814697
79.7,1.46000003814697
79.8,1.46000003814697
79.9,1.46622216701508
80,1.47000002861023
80.1,1.47000002861023
80.2,1.47000002861023
80.3,1.47000002861023
80.4,1.47000002861023
80.5,1.47000002861023
80.6,1.47000002861023
80.7,1.47000002861023
80.8,1.47000002861023
80.9,1.47000002861023
81,1.47431039810181
81.1,1.48000001907349
81.2,1.48000001907349
81.3,1.48000001907349
81.4,1.48000001907349
81.5,1.48431038856506
81.6,1.49000000953674
81.7,1.49000000953674
81.8,1.49000000953674
81.9,1.49000000953674
82,1.49000000953674
82.1,1.49253726005554
