Time,GPS_Slope
348.1,0.283185184001923
348.2,0.347551494836807
348.3,0.406959116458893
348.4,0.446836739778519
348.5,0.438690841197968
348.6,0.498418003320694
348.7,0.560368835926056
348.8,0.598197817802429
348.9,0.620029449462891
349,0.674966335296631
349.1,0.725598931312561
349.2,0.762442469596863
349.3,0.781680583953857
349.4,0.800039529800415
349.5,0.852190971374512
349.6,0.851258635520935
349.7,0.843873858451843
349.8,0.815495491027832
349.9,0.73505687713623
350,0.580801069736481
350.1,0.496140599250793
350.2,0.430301427841187
350.3,0.379048854112625
350.4,0.344470858573914
350.5,0.311596095561981
350.6,0.294698268175125
350.7,0.275768488645554
350.8,0.246372044086456
350.9,0.21018722653389
351,0.183108732104301
351.1,0.155399814248085
351.2,0.144287794828415
351.3,0.149826213717461
351.4,0.142469018697739
351.5,0.131137832999229
351.6,0.100195169448853
351.7,0.06307203322649
351.8,0.0286605693399906
351.9,0.00624348921701312
352,-0.038098119199276
352.1,-0.000232452221098356
352.2,0.0454006418585777
352.3,0.0520921759307384
352.4,0.00531818484887481
352.5,-0.0206573903560638
352.6,-0.0469812825322151
352.7,-0.0733215361833572
352.8,-0.0881011635065079
352.9,-0.0814970135688782
353,-0.195066690444946
353.1,-0.392425000667572
353.2,-0.580352604389191
353.3,-0.693995594978333
353.4,-0.726166784763336
353.5,-0.710723578929901
353.6,-0.696054100990295
353.7,-0.698538541793823
353.8,-0.69368702173233
353.9,-0.631119966506958
354,-0.526875734329224
354.1,-0.42022043466568
354.2,-0.342496544122696
354.3,-0.314155101776123
354.4,-0.304737359285355
354.5,-0.303291112184525
354.6,-0.284407556056976
354.7,-0.259248912334442
354.8,-0.229359954595566
354.9,-0.197852566838264
355,-0.208257019519806
355.1,-0.173959985375404
355.2,-0.155809000134468
355.3,-0.153853088617325
355.4,-0.11536667495966
355.5,-0.1237633228302
355.6,-0.117778815329075
355.7,-0.112986706197262
355.8,-0.111883595585823
355.9,-0.105320304632187
356,-0.101211965084076
356.1,-0.0979659631848335
356.2,-0.0937157273292542
356.3,-0.0843691229820251
356.4,-0.0681528896093369
356.5,-0.0518294535577297
356.6,-0.0306390766054392
356.7,-0.0236591789871454
356.8,-0.0331366062164307
356.9,-0.0209148470312357
357,-0.0344486236572266
357.1,-0.0477809309959412
357.2,-0.0717560723423958
357.3,-0.0872499793767929
357.4,-0.0565039366483688
357.5,-0.0892433449625969
357.6,-0.0681838840246201
357.7,-0.0327028557658195
357.8,0.0146809285506606
357.9,0.0991243869066238
358,0.0769951939582825
358.1,0.102863766252995
358.2,0.113913759589195
358.3,0.120390318334103
358.4,0.186952516436577
358.5,0.154852211475372
358.6,0.0682008937001228
358.7,0.0630796328186989
358.8,0.150418758392334
358.9,0.175211146473885
359,0.141034200787544
359.1,0.144352450966835
359.2,0.196385756134987
359.3,0.241204306483269
359.4,0.167217791080475
359.5,0.134204730391502
359.6,0.107437178492546
359.7,0.120194174349308
359.8,0.17850162088871
359.9,0.209273889660835
360,0.249198004603386
360.1,0.255051225423813
360.2,0.234664663672447
360.3,0.207131505012512
360.4,0.216208755970001
360.5,0.165376752614975
360.6,0.158233717083931
360.7,0.135536357760429
360.8,0.0876733437180519
360.9,0.054606880992651
361,0.053614292293787
361.1,0.0215286258608103
361.2,-0.0325063467025757
361.3,-0.0737751126289368
361.4,-0.0502056777477264
361.5,-0.0360778234899044
361.6,-0.00952835287898779
361.7,0.00608304981142282
361.8,0.0181665606796741
361.9,0.0579840466380119
362,0.052951917052269
362.1,0.08016187697649
362.2,0.123648285865784
362.3,0.162853166460991
362.4,0.169321939349174
362.5,0.183466404676437
362.6,0.191323891282082
362.7,0.193414077162743
362.8,0.181307956576347
362.9,0.131461054086685
363,0.139686062932014
363.1,0.122660398483276
363.2,0.123634338378906
363.3,0.129145875573158
363.4,0.0826308205723763
363.5,0.0656484663486481
363.6,0.0564492829144001
363.7,0.0572021678090096
363.8,0.0809095576405525
363.9,0.155484959483147
364,0.213207468390465
364.1,0.191657498478889
364.2,0.211414188146591
364.3,0.263283461332321
364.4,0.232967048883438
364.5,0.266175180673599
364.6,0.313490182161331
364.7,0.295559704303741
364.8,0.202415943145752
364.9,0.171362295746803
365,0.145936846733093
365.1,0.14190711081028
365.2,0.116749376058578
365.3,0.0662418380379677
365.4,0.0311712268739939
365.5,0.00397378532215953
365.6,0.0189846772700548
365.7,0.0429874621331692
365.8,0.0678545460104942
365.9,0.0916587263345718
366,0.0833627879619598
366.1,0.0696168318390846
366.2,0.0541979968547821
366.3,0.0346677862107754
366.4,0.00997432973235846
366.5,0.0398686155676842
366.6,0.0415687896311283
366.7,0.0297345425933599
366.8,0.0240829382091761
366.9,0.0494269169867039
367,0.0307732559740543
367.1,0.0156973544508219
367.2,0.0461836196482182
367.3,0.0857636407017708
367.4,0.0291329566389322
367.5,0.0186788458377123
367.6,-0.0827217623591423
367.7,-0.160637483000755
367.8,-0.195814341306686
367.9,-0.286719709634781
368,-0.31622639298439
368.1,-0.287402659654617
368.2,-0.234321773052216
368.3,-0.184792309999466
368.4,-0.178250521421432
368.5,-0.114632613956928
368.6,-0.0689929351210594
368.7,-0.100634299218655
368.8,-0.172293812036514
368.9,-0.133694306015968
369,-0.0252267606556416
369.1,-0.0139146214351058
369.2,-0.00574355199933052
369.3,0.0060119116678834
369.4,-0.0173885375261307
369.5,0.0278834104537964
369.6,0.148628368973732
369.7,0.255986660718918
369.8,0.30843660235405
369.9,0.320456802845001
370,0.252455353736877
370.1,0.213783845305443
370.2,0.169838026165962
370.3,0.126947492361069
370.4,0.115342050790787
370.5,0.10006245970726
370.6,0.0643499419093132
370.7,0.0524705909192562
370.8,0.0663074404001236
370.9,0.0395867042243481
371,0.0447145476937294
371.1,-0.00535206077620387
371.2,-0.0779551714658737
371.3,-0.157665967941284
371.4,-0.222426101565361
371.5,-0.117092952132225
371.6,-0.0676541402935982
371.7,-0.0482965260744095
371.8,-0.0615733787417412
371.9,-0.119747452437878
372,-0.177940845489502
372.1,-0.18571338057518
372.2,-0.179820939898491
372.3,-0.163821175694466
372.4,-0.138233751058578
372.5,-0.18224236369133
372.6,-0.255824536085129
372.7,-0.303446739912033
372.8,-0.297574937343597
372.9,-0.263824731111526
373,-0.258275330066681
373.1,-0.238748386502266
373.2,-0.215801805257797
373.3,-0.202081561088562
373.4,-0.207294970750809
373.5,-0.237086981534958
373.6,-0.290741443634033
373.7,-0.282487750053406
373.8,-0.194322139024734
373.9,-0.124423280358315
374,-0.125560790300369
374.1,-0.0890947207808495
374.2,-0.0784130990505219
374.3,-0.10418339073658
374.4,-0.117180958390236
374.5,-0.109830006957054
374.6,-0.1817836612463
374.7,-0.228639125823975
374.8,-0.238725334405899
374.9,-0.277374267578125
375,-0.215988263487816
375.1,-0.207343086600304
375.2,-0.17891101539135
375.3,-0.115402027964592
375.4,-0.0605118274688721
375.5,0.111160546541214
375.6,0.161201283335686
375.7,0.183811947703362
375.8,0.193953797221184
375.9,0.186913520097733
376,0.234972849488258
376.1,0.238046318292618
376.2,0.248902544379234
376.3,0.253973126411438
376.4,0.205759927630424
376.5,0.17335219681263
376.6,0.155167371034622
376.7,0.115854285657406
376.8,0.0484755337238312
376.9,-0.014966051094234
377,0.0180118698626757
377.1,-0.00850606244057417
377.2,-0.0165006127208471
377.3,-0.0128512103110552
377.4,-0.0632567331194878
377.5,-0.120486743748188
377.6,-0.160084828734398
377.7,-0.175413563847542
377.8,-0.176698133349419
377.9,-0.231118902564049
378,-0.157467842102051
378.1,-0.0876678824424744
378.2,-0.082042507827282
378.3,-0.100525535643101
378.4,-0.0129174757748842
378.5,-0.00180068472400308
378.6,-0.0136000383645296
378.7,-0.0157606843858957
378.8,-0.00715154036879539
378.9,-0.00993606634438038
379,0.0203937757760286
379.1,0.0550694949924946
379.2,0.0788831189274788
379.3,0.0897998511791229
379.4,0.103567659854889
379.5,0.0586274899542332
379.6,0.0363112017512321
379.7,0.0269243828952312
379.8,0.0321678444743156
379.9,0.0568837597966194
380,0.036662619560957
380.1,0.0104246288537979
380.2,-0.00680786464363337
380.3,-0.0139846224337816
380.4,-0.0253719612956047
380.5,-0.0914665833115578
380.6,-0.104909911751747
380.7,-0.092610701918602
380.8,-0.0658133402466774
380.9,-0.0468528643250465
381,-0.0409717448055744
381.1,-0.0992420837283134
381.2,-0.153302028775215
381.3,-0.174630612134933
381.4,-0.171091079711914
381.5,-0.193323746323586
381.6,-0.163149535655975
381.7,-0.146789774298668
381.8,-0.166270598769188
381.9,-0.198252409696579
382,-0.207850962877274
382.1,-0.211442232131958
382.2,-0.219714358448982
382.3,-0.241676688194275
382.4,-0.276926130056381
382.5,-0.307528018951416
382.6,-0.362608790397644
382.7,-0.421307176351547
382.8,-0.459533989429474
382.9,-0.46061173081398
383,-0.424281090497971
383.1,-0.423376828432083
383.2,-0.39854496717453
383.3,-0.369560837745667
383.4,-0.406185328960419
383.5,-0.403680592775345
383.6,-0.378034055233002
383.7,-0.359198689460754
383.8,-0.344953656196594
383.9,-0.313932240009308
384,-0.359369963407516
384.1,-0.348809450864792
384.2,-0.341798156499863
384.3,-0.338197559118271
384.4,-0.305672138929367
384.5,-0.25050675868988
384.6,-0.198819130659103
384.7,-0.13036672770977
384.8,-0.046794306486845
384.9,0.02424331381917
385,0.0102678798139095
385.1,-0.00146202137693763
385.2,-0.0142664099112153
385.3,-0.0282330792397261
385.4,-0.0388698503375053
385.5,-0.022809375077486
385.6,-0.0385789088904858
385.7,-0.0870555937290192
385.8,-0.15497662127018
385.9,-0.198062643408775
386,-0.214605823159218
386.1,-0.268285602331161
386.2,-0.306434899568558
386.3,-0.326484948396683
386.4,-0.365661829710007
386.5,-0.31141009926796
386.6,-0.307230085134506
386.7,-0.291523903608322
386.8,-0.254771143198013
386.9,-0.229360058903694
387,-0.192974418401718
387.1,-0.191727966070175
387.2,-0.182766616344452
387.3,-0.162261232733727
387.4,-0.153791725635529
387.5,-0.127618730068207
387.6,-0.0677311569452286
387.7,-0.0183533504605293
387.8,0.00932129751890898
387.9,0.0346162356436253
388,0.0499034859240055
388.1,0.0692480057477951
388.2,0.0891513973474503
388.3,0.101857632398605
388.4,0.101338528096676
388.5,0.146821394562721
388.6,0.153916880488396
388.7,0.161146610975266
388.8,0.174725756049156
